ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
042700,한미반도체,KOSPI,315000,5,"[16.0, 10.4, 9.6, 10.1, 11.3]",11.33,False,1.91,20,10,211000,-33.02,VCP Pattern Detected,Classic
277810,레인보우로보틱스,KOSDAQ,837000,7,"[3.8, 5.9, 26.9, 7.2, 9.3, 11.6, 13.4]",13.42,False,1.14,20,10,760000,-9.2,VCP Pattern Detected,Classic
319660,피에스케이,KOSDAQ,65300,7,"[10.7, 26.8, 4.1, 10.1, 0.0, 11.5, 12.7]",12.68,False,1.33,20,10,61500,-5.82,VCP Pattern Detected,Classic
178320,서진시스템,KOSDAQ,46450,5,"[6.9, 28.2, 11.3, 11.6, 11.0]",11.01,False,3.03,20,30,39950,-13.99,VCP Pattern Detected,Classic
084370,유진테크,KOSDAQ,144900,6,"[5.8, 27.1, 11.0, 3.5, 17.6, 13.1]",13.06,False,1.17,20,30,111000,-23.4,VCP Pattern Detected,Classic
900290,GRT,KOSDAQ,6040,7,"[9.0, 5.1, 0.0, 7.8, 9.0, 14.4, 10.5]",10.53,False,2.25,20,30,3895,-35.51,VCP Pattern Detected,Classic
267250,HD현대,KOSPI,275000,6,"[8.3, 6.8, 16.9, 14.1, 14.1, 12.2]",12.25,False,1.43,20,30,298000,8.36,VCP Pattern Detected,Classic
327260,RF머트리얼즈,KOSDAQ,48650,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,1.55,20,30,25550,-47.48,VCP Pattern Detected,Classic
006400,삼성SDI,KOSPI,392500,5,"[3.8, 9.3, 16.0, 17.3, 11.5]",11.48,False,1.23,20,30,396500,1.02,VCP Pattern Detected,Classic
040160,누리플렉스,KOSDAQ,8800,6,"[22.1, 0.0, 13.1, 8.3, 12.6, 15.0]",14.98,False,1.44,20,10,9410,6.93,VCP Pattern Detected,Classic
031980,피에스케이홀딩스,KOSDAQ,109100,7,"[8.2, 17.9, 18.6, 11.8, 7.0, 13.8, 12.7]",12.69,False,1.54,20,30,90600,-16.96,VCP Pattern Detected,Classic
036930,주성엔지니어링,KOSDAQ,66800,5,"[5.5, 7.2, 17.3, 12.3, 11.6]",11.59,False,2.38,20,30,34950,-47.68,VCP Pattern Detected,Classic
024060,흥구석유,KOSDAQ,32700,7,"[4.9, 3.6, 6.1, 3.9, 6.1, 17.2, 14.6]",14.62,False,2.88,20,30,15390,-52.94,VCP Pattern Detected,Classic
187660,현대ADM,KOSDAQ,13750,6,"[9.4, 8.9, 24.9, 18.7, 20.8, 11.2]",11.24,False,2.33,20,30,3380,-75.42,VCP Pattern Detected,Classic
221800,유투바이오,KOSDAQ,23700,6,"[1.7, 7.2, 20.4, 41.8, 21.7, 10.2]",10.22,False,1.53,20,30,4990,-78.95,VCP Pattern Detected,Classic
000150,두산,KOSPI,1073000,5,"[17.4, 9.8, 18.3, 19.5, 12.5]",12.47,False,1.23,20,30,946000,-11.84,VCP Pattern Detected,Classic
322000,HD현대에너지솔루션,KOSPI,90100,7,"[13.5, 31.7, 13.6, 10.2, 0.5, 12.8, 13.2]",13.17,False,3.68,20,10,89600,-0.55,VCP Pattern Detected,Classic
