ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
420770,기가비스,KOSDAQ,68700,4,"[18.8, 14.8, 16.3, 11.8]",11.83,False,1.18,40,30,65100,-5.24,VCP Pattern Detected,Classic
092870,엑시콘,KOSDAQ,33100,7,"[22.9, 12.2, 12.2, 16.4, 11.6, 10.7, 5.6]",5.64,False,0.91,40,60,28350,-14.35,VCP Pattern Detected,Classic
250060,모비스,KOSDAQ,5740,8,"[5.4, 2.7, 6.5, 12.3, 12.5, 13.7, 47.5, 8.3]",8.26,False,0.89,40,30,5930,3.31,VCP Pattern Detected,Classic
036170,에이치엠넥스,KOSDAQ,2795,7,"[5.6, 6.5, 5.1, 9.1, 4.7, 21.1, 9.9]",9.9,False,2.27,40,30,1798,-35.67,VCP Pattern Detected,Classic
053700,삼보모터스,KOSDAQ,8010,8,"[8.7, 3.2, 4.5, 2.9, 3.1, 12.7, 24.1, 13.7]",13.73,True,0.64,40,50,8300,3.62,VCP Pattern Detected,Classic
482630,삼양엔씨켐,KOSDAQ,20150,4,"[7.1, 23.4, 18.1, 14.7]",14.73,False,0.83,40,30,14425,-28.41,VCP Pattern Detected,Classic
222080,씨아이에스,KOSDAQ,15060,6,"[5.0, 7.4, 14.2, 9.9, 15.6, 5.6]",5.58,False,3.3,40,60,6990,-53.59,VCP Pattern Detected,Classic
214370,케어젠,KOSDAQ,136200,8,"[6.4, 14.7, 6.0, 7.4, 8.0, 26.5, 9.1, 8.6]",8.57,False,1.09,40,30,126000,-7.49,VCP Pattern Detected,Classic
218410,RFHIC,KOSDAQ,57700,7,"[13.4, 15.1, 29.4, 5.1, 9.8, 10.3, 9.0]",8.99,False,1.5,40,30,50600,-12.31,VCP Pattern Detected,Classic
000880,한화,KOSPI,132000,7,"[12.1, 7.2, 27.5, 7.4, 4.2, 20.6, 7.9]",7.89,False,0.86,40,30,122900,-6.89,VCP Pattern Detected,Classic
088350,한화생명,KOSPI,5320,7,"[12.5, 0.0, 5.5, 10.2, 4.0, 10.5, 5.8]",5.76,False,5.69,40,60,3385,-36.37,VCP Pattern Detected,Classic
001720,신영증권,KOSPI,237500,8,"[14.2, 5.4, 16.9, 4.3, 2.5, 1.0, 9.6, 7.3]",7.34,False,3.15,40,30,192000,-19.16,VCP Pattern Detected,Classic
047810,한국항공우주,KOSPI,183600,7,"[16.9, 10.9, 7.6, 4.4, 7.3, 6.4, 7.5]",7.54,False,1.06,40,10,171200,-6.75,VCP Pattern Detected,Classic
006340,대원전선,KOSPI,6510,10,"[1.8, 4.3, 7.1, 21.5, 7.9, 11.8, 12.5, 8.9, 7.2, 7.0]",7.05,False,5.31,40,30,3830,-41.17,VCP Pattern Detected,Classic
042700,한미반도체,KOSPI,210000,5,"[16.0, 10.4, 9.6, 10.1, 11.3]",11.33,True,0.53,40,30,211000,0.48,VCP Pattern Detected,Classic
016610,DB증권,KOSPI,15690,6,"[8.2, 4.2, 9.2, 3.4, 9.6, 5.8]",5.81,False,3.68,40,60,13600,-13.32,VCP Pattern Detected,Classic
010820,퍼스텍,KOSPI,7320,9,"[11.0, 9.3, 0.0, 22.9, 6.9, 6.1, 7.8, 10.3, 5.6]",5.58,False,4.45,40,60,4840,-33.88,VCP Pattern Detected,Classic
089470,HDC현대EP,KOSPI,6410,5,"[3.9, 8.6, 2.6, 6.5, 7.5]",7.54,False,2.16,40,10,6500,1.4,VCP Pattern Detected,Classic
000720,현대건설,KOSPI,138500,6,"[11.5, 8.9, 15.8, 9.0, 11.9, 9.5]",9.52,False,0.84,40,30,109200,-21.16,VCP Pattern Detected,Classic
010780,아이에스동서,KOSPI,32050,5,"[13.4, 8.7, 6.7, 15.4, 6.8]",6.78,False,0.86,40,30,23600,-26.37,VCP Pattern Detected,Classic
006800,미래에셋증권,KOSPI,67100,5,"[10.7, 16.5, 14.5, 9.1, 5.6]",5.57,False,1.37,40,60,28700,-57.23,VCP Pattern Detected,Classic
452260,한화갤러리아,KOSPI,3085,9,"[3.8, 4.0, 5.3, 4.8, 0.0, 1.8, 22.1, 20.1, 7.4]",7.38,False,1.42,40,30,2235,-27.55,VCP Pattern Detected,Classic
009150,삼성전기,KOSPI,446000,5,"[7.4, 5.8, 16.7, 7.5, 6.8]",6.85,False,1.74,40,30,292000,-34.53,VCP Pattern Detected,Classic
253590,네오셈,KOSDAQ,17600,7,"[7.0, 9.3, 10.0, 23.0, 12.2, 13.4, 14.6]",14.6,False,1.77,20,10,18770,6.65,VCP Pattern Detected,Classic
036540,SFA반도체,KOSDAQ,7320,8,"[8.6, 8.1, 2.8, 6.5, 22.2, 10.6, 10.3, 12.1]",12.12,False,1.39,20,10,7840,7.1,VCP Pattern Detected,Classic
024060,흥구석유,KOSDAQ,21750,7,"[4.9, 3.6, 6.1, 3.9, 6.1, 17.2, 14.6]",14.62,False,4.54,20,30,15390,-29.24,VCP Pattern Detected,Classic
196450,코아시아씨엠,KOSDAQ,1487,7,"[6.3, 19.5, 15.9, 5.1, 10.3, 11.9, 10.5]",10.51,False,3.82,20,30,1056,-28.98,VCP Pattern Detected,Classic
095610,테스,KOSDAQ,72000,7,"[7.9, 3.3, 20.2, 18.0, 11.6, 19.8, 11.1]",11.08,False,1.0,20,30,72200,0.28,VCP Pattern Detected,Classic
347700,스피어,KOSDAQ,42800,6,"[16.5, 28.2, 17.9, 7.4, 16.8, 11.3]",11.27,False,0.92,20,30,19250,-55.02,VCP Pattern Detected,Classic
221800,유투바이오,KOSDAQ,19970,6,"[1.7, 7.2, 20.4, 41.8, 21.7, 10.2]",10.22,False,2.77,20,30,4990,-75.01,VCP Pattern Detected,Classic
100790,미래에셋벤처투자,KOSDAQ,22300,6,"[11.7, 8.4, 12.5, 43.9, 16.7, 11.9]",11.86,False,0.87,20,30,25300,13.45,VCP Pattern Detected,Classic
319660,피에스케이,KOSDAQ,63700,7,"[10.7, 26.8, 4.1, 10.1, 0.0, 11.5, 12.7]",12.68,False,1.11,20,10,61500,-3.45,VCP Pattern Detected,Classic
327260,RF머트리얼즈,KOSDAQ,43000,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,1.2,20,30,25550,-40.58,VCP Pattern Detected,Classic
267250,HD현대,KOSPI,295500,5,"[8.3, 6.8, 16.9, 14.1, 14.1]",14.07,False,1.2,20,30,259500,-12.18,VCP Pattern Detected,Classic
171090,선익시스템,KOSDAQ,124400,5,"[22.8, 6.9, 3.5, 17.6, 10.5]",10.49,False,2.02,20,30,64800,-47.91,VCP Pattern Detected,Classic
077360,덕산하이메탈,KOSDAQ,13890,10,"[6.3, 13.3, 6.9, 8.1, 27.6, 3.1, 5.1, 6.2, 10.4, 12.4]",12.44,False,1.52,20,10,11900,-14.33,VCP Pattern Detected,Classic
417840,저스템,KOSDAQ,8300,7,"[4.1, 10.6, 28.5, 16.6, 15.7, 25.7, 12.9]",12.93,False,1.48,20,30,7500,-9.64,VCP Pattern Detected,Classic
032820,우리기술,KOSDAQ,17150,5,"[8.9, 12.1, 6.4, 31.3, 10.1]",10.14,False,1.82,20,30,4045,-76.41,VCP Pattern Detected,Classic
187660,현대ADM,KOSDAQ,15670,6,"[9.4, 8.9, 24.9, 18.7, 20.8, 11.2]",11.24,False,3.6,20,30,3380,-78.43,VCP Pattern Detected,Classic
