ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
178320,서진시스템,KOSDAQ,42800,5,"[6.9, 28.2, 11.3, 11.6, 11.0]",11.01,False,2.71,20,30,39950,-6.66,VCP Pattern Detected,Classic
042700,한미반도체,KOSPI,282000,5,"[16.0, 10.4, 9.6, 10.1, 11.3]",11.33,False,1.56,20,10,211000,-25.18,VCP Pattern Detected,Classic
086520,에코프로,KOSDAQ,164000,5,"[8.0, 10.3, 20.6, 25.3, 14.4]",14.45,False,0.98,20,30,175800,7.2,VCP Pattern Detected,Classic
095610,테스,KOSDAQ,70300,7,"[7.9, 3.3, 20.2, 18.0, 11.6, 19.8, 11.1]",11.08,False,0.95,20,30,72200,2.7,VCP Pattern Detected,Classic
084370,유진테크,KOSDAQ,129700,6,"[5.8, 27.1, 11.0, 3.5, 17.6, 13.1]",13.06,False,0.94,20,30,111000,-14.42,VCP Pattern Detected,Classic
319660,피에스케이,KOSDAQ,61300,7,"[10.7, 26.8, 4.1, 10.1, 0.0, 11.5, 12.7]",12.68,False,1.34,20,10,61500,0.33,VCP Pattern Detected,Classic
009420,한올바이오파마,KOSPI,59800,8,"[5.3, 7.3, 6.3, 17.2, 7.8, 25.1, 11.0, 12.5]",12.5,False,0.81,20,10,52000,-13.04,VCP Pattern Detected,Classic
120110,코오롱인더,KOSPI,67400,5,"[12.7, 8.7, 14.2, 12.3, 10.8]",10.8,False,1.53,20,30,47700,-29.23,VCP Pattern Detected,Classic
327260,RF머트리얼즈,KOSDAQ,51500,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,1.28,20,30,25550,-50.39,VCP Pattern Detected,Classic
267250,HD현대,KOSPI,291000,5,"[8.3, 6.8, 16.9, 14.1, 14.1]",14.07,False,1.22,20,30,259500,-10.82,VCP Pattern Detected,Classic
900290,GRT,KOSDAQ,5600,8,"[4.8, 9.0, 5.1, 0.0, 7.8, 9.0, 14.4, 10.5]",10.53,False,1.99,20,30,3895,-30.45,VCP Pattern Detected,Classic
000150,두산,KOSPI,1152000,5,"[17.4, 9.8, 18.3, 19.5, 12.5]",12.47,False,1.17,20,30,946000,-17.88,VCP Pattern Detected,Classic
322000,HD현대에너지솔루션,KOSPI,100200,8,"[4.0, 13.5, 31.7, 13.6, 10.2, 0.5, 12.8, 10.7]",10.71,False,3.36,20,30,89600,-10.58,VCP Pattern Detected,Classic
077360,덕산하이메탈,KOSDAQ,11230,10,"[6.3, 13.3, 6.9, 8.1, 27.6, 3.1, 5.1, 6.2, 10.4, 12.4]",12.44,False,0.85,20,10,11900,5.97,VCP Pattern Detected,Classic
218410,RFHIC,KOSDAQ,63800,8,"[13.4, 15.1, 29.4, 5.1, 9.8, 10.3, 9.0, 10.1]",10.13,False,1.14,20,10,63200,-0.94,VCP Pattern Detected,Classic
187660,현대ADM,KOSDAQ,15110,6,"[9.4, 8.9, 24.9, 18.7, 20.8, 11.2]",11.24,False,2.14,20,30,3380,-77.63,VCP Pattern Detected,Classic
031980,피에스케이홀딩스,KOSDAQ,88300,7,"[8.2, 17.9, 18.6, 11.8, 7.0, 13.8, 12.7]",12.69,False,1.01,20,30,90600,2.6,VCP Pattern Detected,Classic
010170,대한광통신,KOSDAQ,4570,8,"[21.8, 39.2, 22.0, 11.4, 9.9, 7.7, 18.6, 14.0]",13.97,False,1.24,20,30,4760,4.16,VCP Pattern Detected,Classic
024060,흥구석유,KOSDAQ,22850,7,"[4.9, 3.6, 6.1, 3.9, 6.1, 17.2, 14.6]",14.62,False,1.89,20,30,15390,-32.65,VCP Pattern Detected,Classic
036930,주성엔지니어링,KOSDAQ,59000,5,"[5.5, 7.2, 17.3, 12.3, 11.6]",11.59,False,1.63,20,30,34950,-40.76,VCP Pattern Detected,Classic
221800,유투바이오,KOSDAQ,23150,6,"[1.7, 7.2, 20.4, 41.8, 21.7, 10.2]",10.22,False,2.33,20,30,4990,-78.44,VCP Pattern Detected,Classic
