ticker,name,market,close,contractions_count,contractions_history,last_depth_pct,volume_dry_up,vol_ratio,vcp_score,jump_score,pivot_point,pivot_distance_pct,note,vcp_mode
127120,제이에스링크,KOSDAQ,37800,8,"[0.0, 23.5, 20.4, 20.1, 14.3, 10.1, 13.3, 7.7]",7.73,False,0.97,70,30,31050,-17.86,VCP Pattern Detected,Aggressive
092870,엑시콘,KOSDAQ,31250,7,"[22.9, 12.2, 12.2, 16.4, 11.6, 10.7, 5.6]",5.64,False,0.99,70,60,28350,-9.28,VCP Pattern Detected,Aggressive
000720,현대건설,KOSPI,155200,6,"[11.5, 8.9, 15.8, 9.0, 11.9, 9.5]",9.52,False,0.96,70,30,109200,-29.64,VCP Pattern Detected,Aggressive
242040,나무기술,KOSDAQ,4755,8,"[4.3, 9.0, 2.8, 2.0, 0.0, 3.3, 7.3, 8.1]",8.14,False,1.75,70,10,3930,-17.35,VCP Pattern Detected,Aggressive
092190,서울바이오시스,KOSDAQ,5190,8,"[19.6, 9.0, 13.4, 7.2, 7.0, 2.5, 8.7, 5.5]",5.46,False,6.99,70,60,2655,-48.84,VCP Pattern Detected,Aggressive
214370,케어젠,KOSDAQ,134500,8,"[6.4, 14.7, 6.0, 7.4, 8.0, 26.5, 9.1, 8.6]",8.57,False,1.1,70,30,126000,-6.32,VCP Pattern Detected,Aggressive
079000,와토스코리아,KOSDAQ,12200,8,"[11.1, 6.5, 0.9, 0.0, 1.3, 0.5, 10.0, 6.0]",6.0,False,5.27,70,30,7000,-42.62,VCP Pattern Detected,Aggressive
047040,대우건설,KOSPI,8750,5,"[6.9, 3.6, 14.7, 5.3, 5.0]",4.95,False,2.66,70,60,3835,-56.17,VCP Pattern Detected,Aggressive
371950,풍원정밀,KOSDAQ,18260,8,"[20.1, 1.8, 14.1, 0.0, 8.6, 17.3, 17.7, 5.6]",5.62,False,2.87,70,60,14600,-20.04,VCP Pattern Detected,Aggressive
222080,씨아이에스,KOSDAQ,14380,6,"[5.0, 7.4, 14.2, 9.9, 15.6, 5.6]",5.58,False,3.42,70,60,6990,-51.39,VCP Pattern Detected,Aggressive
046890,서울반도체,KOSDAQ,12370,7,"[9.2, 3.9, 5.5, 4.9, 8.7, 9.5, 8.6]",8.6,False,2.49,70,30,7790,-37.03,VCP Pattern Detected,Aggressive
452260,한화갤러리아,KOSPI,3300,9,"[3.8, 4.0, 5.3, 4.8, 0.0, 1.8, 22.1, 20.1, 7.4]",7.38,False,1.48,70,30,2235,-32.27,VCP Pattern Detected,Aggressive
006800,미래에셋증권,KOSPI,72900,5,"[10.7, 16.5, 14.5, 9.1, 5.6]",5.57,False,1.0,70,60,28700,-60.63,VCP Pattern Detected,Aggressive
064850,에프앤가이드,KOSDAQ,17170,7,"[6.0, 5.1, 3.5, 5.9, 2.8, 5.0, 3.9]",3.87,False,2.58,70,60,9050,-47.29,VCP Pattern Detected,Aggressive
036170,에이치엠넥스,KOSDAQ,2700,7,"[5.6, 6.5, 5.1, 9.1, 4.7, 21.1, 9.9]",9.9,False,2.49,70,30,1798,-33.41,VCP Pattern Detected,Aggressive
241520,DSC인베스트먼트,KOSDAQ,17520,7,"[7.5, 9.0, 9.2, 18.8, 4.5, 9.7, 9.5]",9.47,False,2.77,70,30,7920,-54.79,VCP Pattern Detected,Aggressive
298020,효성티앤씨,KOSPI,414500,7,"[9.1, 10.5, 6.2, 1.4, 0.0, 10.7, 8.8]",8.81,False,0.86,70,30,414500,0.0,VCP Pattern Detected,Aggressive
028050,삼성EA,KOSPI,37650,8,"[4.0, 5.3, 15.7, 4.6, 5.4, 8.1, 4.1, 4.2]",4.2,False,0.95,70,40,32150,-14.61,VCP Pattern Detected,Aggressive
005935,삼성전자우,KOSPI,142300,3,"[13.2, 8.8, 6.8]",6.8,False,1.21,70,30,120600,-15.25,VCP Pattern Detected,Aggressive
002380,KCC,KOSPI,675000,7,"[18.4, 10.8, 6.9, 3.0, 6.3, 6.5, 3.8]",3.81,False,1.32,70,60,446500,-33.85,VCP Pattern Detected,Aggressive
052690,한전기술,KOSPI,168200,4,"[22.7, 14.1, 13.3, 4.4]",4.42,False,1.03,70,60,151700,-9.81,VCP Pattern Detected,Aggressive
009290,광동제약,KOSPI,9500,5,"[8.8, 6.8, 2.5, 5.9, 2.7]",2.74,False,8.09,70,80,5850,-38.42,VCP Pattern Detected,Aggressive
001500,현대차증권,KOSPI,12890,7,"[9.8, 10.7, 8.4, 4.1, 2.7, 4.0, 4.6]",4.55,False,6.81,70,40,9670,-24.98,VCP Pattern Detected,Aggressive
006340,대원전선,KOSPI,6190,10,"[1.8, 4.3, 7.1, 21.5, 7.9, 11.8, 12.5, 8.9, 7.2, 7.0]",7.05,False,5.66,70,30,3830,-38.13,VCP Pattern Detected,Aggressive
017670,SK텔레콤,KOSPI,81000,9,"[3.8, 4.9, 2.8, 1.1, 1.3, 2.6, 1.3, 11.2, 7.4]",7.4,False,1.04,70,30,86500,6.79,VCP Pattern Detected,Aggressive
000880,한화,KOSPI,139100,7,"[12.1, 7.2, 27.5, 7.4, 4.2, 20.6, 7.9]",7.89,False,1.08,70,30,122900,-11.65,VCP Pattern Detected,Aggressive
088350,한화생명,KOSPI,5180,7,"[12.5, 0.0, 5.5, 10.2, 4.0, 10.5, 5.8]",5.76,False,5.33,70,60,3385,-34.65,VCP Pattern Detected,Aggressive
032830,삼성생명,KOSPI,246000,7,"[6.7, 6.2, 7.7, 14.0, 4.1, 4.6, 4.4]",4.41,False,1.95,70,60,165400,-32.76,VCP Pattern Detected,Aggressive
010690,화신,KOSPI,13820,4,"[13.3, 8.6, 14.7, 9.1]",9.1,False,2.59,70,30,9780,-29.23,VCP Pattern Detected,Aggressive
023530,롯데쇼핑,KOSPI,112200,6,"[8.3, 6.3, 4.3, 5.7, 9.7, 4.8]",4.77,False,1.35,70,60,115200,2.67,VCP Pattern Detected,Aggressive
103590,일진전기,KOSPI,84600,4,"[13.1, 20.9, 12.9, 6.5]",6.46,False,1.75,70,30,63500,-24.94,VCP Pattern Detected,Aggressive
016610,DB증권,KOSPI,15790,6,"[8.2, 4.2, 9.2, 3.4, 9.6, 5.8]",5.81,False,3.28,70,60,13600,-13.87,VCP Pattern Detected,Aggressive
001720,신영증권,KOSPI,233000,8,"[14.2, 5.4, 16.9, 4.3, 2.5, 1.0, 9.6, 7.3]",7.34,False,2.67,70,30,192000,-17.6,VCP Pattern Detected,Aggressive
104200,NHN벅스,KOSDAQ,5490,9,"[2.9, 2.1, 10.3, 10.4, 6.4, 5.5, 6.0, 22.1, 21.8]",21.77,True,0.58,65,50,6660,21.31,VCP Pattern Detected,Aggressive
380540,옵티코어,KOSDAQ,3960,7,"[6.7, 6.0, 31.2, 22.9, 12.6, 31.1, 21.7]",21.71,True,0.73,65,50,4030,1.77,VCP Pattern Detected,Aggressive
319660,피에스케이,KOSDAQ,60600,7,"[10.7, 26.8, 4.1, 10.1, 0.0, 11.5, 12.7]",12.68,False,1.21,60,10,61500,1.49,VCP Pattern Detected,Aggressive
036930,주성엔지니어링,KOSDAQ,52500,5,"[5.5, 7.2, 17.3, 12.3, 11.6]",11.59,False,1.54,60,30,34950,-33.43,VCP Pattern Detected,Aggressive
482630,삼양엔씨켐,KOSDAQ,19220,4,"[7.1, 23.4, 18.1, 14.7]",14.73,False,0.82,60,30,14425,-24.95,VCP Pattern Detected,Aggressive
196450,코아시아씨엠,KOSDAQ,1485,7,"[6.3, 19.5, 15.9, 5.1, 10.3, 11.9, 10.5]",10.51,False,0.94,60,30,1056,-28.89,VCP Pattern Detected,Aggressive
095610,테스,KOSDAQ,69900,7,"[7.9, 3.3, 20.2, 18.0, 11.6, 19.8, 11.1]",11.08,False,0.98,60,30,72200,3.29,VCP Pattern Detected,Aggressive
253590,네오셈,KOSDAQ,17840,7,"[7.0, 9.3, 10.0, 23.0, 12.2, 13.4, 14.6]",14.6,False,2.0,60,10,18770,5.21,VCP Pattern Detected,Aggressive
347700,스피어,KOSDAQ,43050,6,"[16.5, 28.2, 17.9, 7.4, 16.8, 11.3]",11.27,False,0.86,60,30,19250,-55.28,VCP Pattern Detected,Aggressive
130660,한전산업,KOSPI,25100,5,"[4.5, 12.3, 10.5, 11.9, 12.2]",12.2,False,2.66,60,10,14750,-41.24,VCP Pattern Detected,Aggressive
373200,엑스플러스,KOSDAQ,1013,7,"[0.0, 0.0, 5.4, 12.0, 18.0, 15.8, 13.2]",13.18,False,2.49,60,30,645,-36.33,VCP Pattern Detected,Aggressive
420770,기가비스,KOSDAQ,65600,4,"[18.8, 14.8, 16.3, 11.8]",11.83,False,1.03,60,30,65100,-0.76,VCP Pattern Detected,Aggressive
327260,RF머트리얼즈,KOSDAQ,42350,6,"[5.9, 15.2, 22.1, 17.4, 13.1, 11.5]",11.55,False,1.18,60,30,25550,-39.67,VCP Pattern Detected,Aggressive
001820,삼화콘덴서,KOSPI,57200,7,"[0.0, 3.4, 9.3, 9.3, 9.9, 12.8, 15.1]",15.12,False,5.27,60,10,33400,-41.61,VCP Pattern Detected,Aggressive
417840,저스템,KOSDAQ,7650,7,"[4.1, 10.6, 28.5, 16.6, 15.7, 25.7, 12.9]",12.93,False,1.77,60,30,7500,-1.96,VCP Pattern Detected,Aggressive
229000,젠큐릭스,KOSDAQ,3470,7,"[4.3, 13.3, 9.0, 15.2, 9.2, 21.2, 14.1]",14.09,False,4.36,60,30,1860,-46.4,VCP Pattern Detected,Aggressive
077360,덕산하이메탈,KOSDAQ,13210,10,"[6.3, 13.3, 6.9, 8.1, 27.6, 3.1, 5.1, 6.2, 10.4, 12.4]",12.44,False,1.28,60,10,11900,-9.92,VCP Pattern Detected,Aggressive
171090,선익시스템,KOSDAQ,127100,5,"[22.8, 6.9, 3.5, 17.6, 10.5]",10.49,False,1.93,60,30,64800,-49.02,VCP Pattern Detected,Aggressive
267250,HD현대,KOSPI,298000,5,"[8.3, 6.8, 16.9, 14.1, 14.1]",14.07,False,1.19,60,30,259500,-12.92,VCP Pattern Detected,Aggressive
187660,현대ADM,KOSDAQ,15670,6,"[9.4, 8.9, 24.9, 18.7, 20.8, 11.2]",11.24,False,2.86,60,30,3380,-78.43,VCP Pattern Detected,Aggressive
323350,다원넥스뷰,KOSDAQ,15540,8,"[6.4, 0.0, 17.3, 5.7, 4.6, 15.8, 16.4, 13.1]",13.09,False,0.97,60,30,9700,-37.58,VCP Pattern Detected,Aggressive
221800,유투바이오,KOSDAQ,25950,6,"[1.7, 7.2, 20.4, 41.8, 21.7, 10.2]",10.22,False,2.36,60,30,4990,-80.77,VCP Pattern Detected,Aggressive
032820,우리기술,KOSDAQ,17240,5,"[8.9, 12.1, 6.4, 31.3, 10.1]",10.14,False,1.6,60,30,4045,-76.54,VCP Pattern Detected,Aggressive
000390,삼화페인트,KOSPI,9420,6,"[6.1, 0.0, 5.4, 3.3, 23.2, 23.7]",23.72,False,0.81,45,10,12350,31.1,VCP Pattern Detected,Aggressive
412350,레이저쎌,KOSDAQ,4850,5,"[27.4, 19.2, 26.5, 20.9, 20.4]",20.44,False,1.97,45,30,5210,7.42,VCP Pattern Detected,Aggressive
